Timestamp UTC,Accelerometer X,Accelerometer Y,Accelerometer Z,label
2020-07-31 17:26:30.199,,,,7.0
2020-07-31 17:26:30.203,,,,7.0
2020-07-31 17:26:30.207,,,,7.0
2020-07-31 17:26:30.210,,,,7.0
2020-07-31 17:26:30.214,,,,7.0
2020-07-31 17:26:30.218,,,,7.0
2020-07-31 17:26:30.222,,,,7.0
2020-07-31 17:26:30.226,,,,7.0
2020-07-31 17:26:30.230,,,,7.0
2020-07-31 17:26:30.234,,,,7.0
2020-07-31 17:26:30.238,,,,7.0
2020-07-31 17:26:30.242,,,,7.0
2020-07-31 17:26:30.246,,,,7.0
2020-07-31 17:26:30.250,,,,7.0
2020-07-31 17:26:30.253,,,,7.0
2020-07-31 17:26:30.257,,,,7.0
2020-07-31 17:26:30.261,,,,7.0
2020-07-31 17:26:30.265,,,,7.0
2020-07-31 17:26:30.269,,,,7.0
2020-07-31 17:26:30.273,,,,7.0
2020-07-31 17:26:30.277,,,,7.0
2020-07-31 17:26:30.281,,,,7.0
2020-07-31 17:26:30.285,,,,7.0
2020-07-31 17:26:30.289,,,,7.0
2020-07-31 17:26:30.292,,,,7.0
2020-07-31 17:26:30.296,,,,7.0
2020-07-31 17:26:30.300,,,,7.0
2020-07-31 17:26:30.304,,,,7.0
2020-07-31 17:26:30.308,,,,7.0
2020-07-31 17:26:30.312,,,,7.0
2020-07-31 17:26:30.316,,,,7.0
2020-07-31 17:26:30.320,,,,7.0
2020-07-31 17:26:30.324,,,,7.0
2020-07-31 17:26:30.328,,,,7.0
2020-07-31 17:26:30.332,,,,7.0
2020-07-31 17:26:30.335,,,,7.0
2020-07-31 17:26:30.339,,,,7.0
2020-07-31 17:26:30.343,,,,7.0
2020-07-31 17:26:30.347,,,,7.0
2020-07-31 17:26:30.351,,,,7.0
2020-07-31 17:26:30.355,,,,7.0
2020-07-31 17:26:30.359,,,,7.0
2020-07-31 17:26:30.363,,,,7.0
2020-07-31 17:26:30.367,,,,7.0
2020-07-31 17:26:30.371,,,,7.0
2020-07-31 17:26:30.375,,,,7.0
2020-07-31 17:26:30.378,,,,7.0
2020-07-31 17:26:30.382,,,,7.0
2020-07-31 17:26:30.386,,,,7.0
2020-07-31 17:26:30.390,,,,7.0
2020-07-31 17:26:30.394,,,,7.0
2020-07-31 17:26:30.398,,,,7.0
2020-07-31 17:26:30.402,,,,7.0
2020-07-31 17:26:30.406,,,,7.0
2020-07-31 17:26:30.410,,,,7.0
2020-07-31 17:26:30.414,,,,7.0
2020-07-31 17:26:30.417,,,,7.0
2020-07-31 17:26:30.421,,,,7.0
2020-07-31 17:26:30.425,,,,7.0
2020-07-31 17:26:30.429,,,,7.0
2020-07-31 17:26:30.433,,,,7.0
2020-07-31 17:26:30.437,,,,7.0
2020-07-31 17:26:30.441,,,,7.0
2020-07-31 17:26:30.445,,,,7.0
2020-07-31 17:26:30.449,,,,7.0
2020-07-31 17:26:30.453,,,,7.0
2020-07-31 17:26:30.457,,,,7.0
2020-07-31 17:26:30.460,,,,7.0
2020-07-31 17:26:30.464,,,,7.0
2020-07-31 17:26:30.468,,,,7.0
2020-07-31 17:26:30.472,,,,7.0
2020-07-31 17:26:30.476,,,,7.0
2020-07-31 17:26:30.480,,,,7.0
2020-07-31 17:26:30.484,,,,7.0
2020-07-31 17:26:30.488,,,,7.0
2020-07-31 17:26:30.492,,,,7.0
2020-07-31 17:26:30.496,,,,7.0
2020-07-31 17:26:30.500,,,,7.0
2020-07-31 17:26:30.503,,,,7.0
2020-07-31 17:26:30.507,,,,7.0
2020-07-31 17:26:30.511,,,,7.0
2020-07-31 17:26:30.515,,,,7.0
2020-07-31 17:26:30.519,,,,7.0
2020-07-31 17:26:30.523,,,,7.0
2020-07-31 17:26:30.527,,,,7.0
2020-07-31 17:26:30.531,,,,7.0
2020-07-31 17:26:30.535,,,,7.0
2020-07-31 17:26:30.539,,,,7.0
2020-07-31 17:26:30.542,,,,7.0
2020-07-31 17:26:30.546,,,,7.0
2020-07-31 17:26:30.550,,,,7.0
2020-07-31 17:26:30.554,,,,7.0
2020-07-31 17:26:30.558,,,,7.0
2020-07-31 17:26:30.562,,,,7.0
2020-07-31 17:26:30.566,,,,7.0
2020-07-31 17:26:30.570,,,,7.0
2020-07-31 17:26:30.574,,,,7.0
2020-07-31 17:26:30.578,,,,7.0
2020-07-31 17:26:30.582,,,,7.0
2020-07-31 17:26:30.585,,,,7.0
2020-07-31 17:26:30.589,,,,7.0
2020-07-31 17:26:30.593,,,,7.0
2020-07-31 17:26:30.597,,,,7.0
2020-07-31 17:26:30.601,,,,7.0
2020-07-31 17:26:30.605,,,,7.0
2020-07-31 17:26:30.609,,,,7.0
2020-07-31 17:26:30.613,,,,7.0
2020-07-31 17:26:30.617,,,,7.0
2020-07-31 17:26:30.621,,,,7.0
2020-07-31 17:26:30.625,,,,7.0
2020-07-31 17:26:30.628,,,,7.0
2020-07-31 17:26:30.632,,,,7.0
2020-07-31 17:26:30.636,,,,7.0
2020-07-31 17:26:30.640,,,,7.0
2020-07-31 17:26:30.644,,,,7.0
2020-07-31 17:26:30.648,,,,7.0
2020-07-31 17:26:30.652,,,,7.0
2020-07-31 17:26:30.656,,,,7.0
2020-07-31 17:26:30.660,,,,7.0
2020-07-31 17:26:30.664,,,,7.0
2020-07-31 17:26:30.667,,,,7.0
2020-07-31 17:26:30.671,,,,7.0
2020-07-31 17:26:30.675,,,,7.0
2020-07-31 17:26:30.679,,,,7.0
2020-07-31 17:26:30.683,,,,7.0
2020-07-31 17:26:30.687,,,,7.0
2020-07-31 17:26:30.691,,,,7.0
2020-07-31 17:26:30.695,,,,7.0
2020-07-31 17:26:30.699,,,,7.0
2020-07-31 17:26:30.703,,,,7.0
2020-07-31 17:26:30.707,,,,7.0
2020-07-31 17:26:30.710,,,,7.0
2020-07-31 17:26:30.714,,,,7.0
2020-07-31 17:26:30.718,,,,7.0
2020-07-31 17:26:30.722,,,,7.0
2020-07-31 17:26:30.726,,,,7.0
2020-07-31 17:26:30.730,,,,7.0
2020-07-31 17:26:30.734,,,,7.0
2020-07-31 17:26:30.738,,,,7.0
2020-07-31 17:26:30.742,,,,7.0
2020-07-31 17:26:30.746,,,,7.0
2020-07-31 17:26:30.750,,,,7.0
2020-07-31 17:26:30.753,,,,7.0
2020-07-31 17:26:30.757,,,,7.0
2020-07-31 17:26:30.761,,,,7.0
2020-07-31 17:26:30.765,,,,7.0
2020-07-31 17:26:30.769,,,,7.0
2020-07-31 17:26:30.773,,,,7.0
2020-07-31 17:26:30.777,,,,7.0
2020-07-31 17:26:30.781,,,,7.0
2020-07-31 17:26:30.785,,,,7.0
2020-07-31 17:26:30.789,,,,7.0
2020-07-31 17:26:30.792,,,,7.0
2020-07-31 17:26:30.796,,,,7.0
2020-07-31 17:26:30.800,,,,7.0
2020-07-31 17:26:30.804,,,,7.0
2020-07-31 17:26:30.808,,,,7.0
2020-07-31 17:26:30.812,,,,7.0
2020-07-31 17:26:30.816,,,,7.0
2020-07-31 17:26:30.820,,,,7.0
2020-07-31 17:26:30.824,,,,7.0
2020-07-31 17:26:30.828,,,,7.0
2020-07-31 17:26:30.832,,,,7.0
2020-07-31 17:26:30.835,,,,7.0
2020-07-31 17:26:30.839,,,,7.0
2020-07-31 17:26:30.843,,,,7.0
2020-07-31 17:26:30.847,,,,7.0
2020-07-31 17:26:30.851,,,,7.0
2020-07-31 17:26:30.855,,,,7.0
2020-07-31 17:26:30.859,,,,7.0
2020-07-31 17:26:30.863,,,,7.0
2020-07-31 17:26:30.867,,,,7.0
2020-07-31 17:26:30.871,,,,7.0
2020-07-31 17:26:30.875,,,,7.0
2020-07-31 17:26:30.878,,,,7.0
2020-07-31 17:26:30.882,,,,7.0
2020-07-31 17:26:30.886,,,,7.0
2020-07-31 17:26:30.890,,,,7.0
2020-07-31 17:26:30.894,,,,7.0
2020-07-31 17:26:30.898,,,,7.0
2020-07-31 17:26:30.902,,,,7.0
2020-07-31 17:26:30.906,,,,7.0
2020-07-31 17:26:30.910,,,,7.0
2020-07-31 17:26:30.914,,,,7.0
2020-07-31 17:26:30.917,,,,7.0
2020-07-31 17:26:30.921,,,,7.0
2020-07-31 17:26:30.925,,,,7.0
2020-07-31 17:26:30.929,,,,7.0
2020-07-31 17:26:30.933,,,,7.0
2020-07-31 17:26:30.937,,,,7.0
2020-07-31 17:26:30.941,,,,7.0
2020-07-31 17:26:30.945,,,,7.0
2020-07-31 17:26:30.949,,,,7.0
2020-07-31 17:26:30.953,,,,7.0
2020-07-31 17:26:30.957,,,,7.0
2020-07-31 17:26:30.960,,,,7.0
2020-07-31 17:26:30.964,,,,7.0
2020-07-31 17:26:30.968,,,,7.0
2020-07-31 17:26:30.972,,,,7.0
2020-07-31 17:26:30.976,,,,7.0
2020-07-31 17:26:30.980,,,,7.0
2020-07-31 17:26:30.984,,,,7.0
2020-07-31 17:26:30.988,,,,7.0
2020-07-31 17:26:30.992,,,,7.0
2020-07-31 17:26:30.996,,,,7.0
2020-07-31 17:26:31.000,,,,7.0
2020-07-31 17:26:31.003,,,,7.0
2020-07-31 17:26:31.007,,,,7.0
2020-07-31 17:26:31.011,,,,7.0
2020-07-31 17:26:31.015,,,,7.0
2020-07-31 17:26:31.019,,,,7.0
2020-07-31 17:26:31.023,,,,7.0
2020-07-31 17:26:31.027,,,,7.0
2020-07-31 17:26:31.031,,,,7.0
2020-07-31 17:26:31.035,,,,7.0
2020-07-31 17:26:31.039,,,,7.0
2020-07-31 17:26:31.042,,,,7.0
2020-07-31 17:26:31.046,,,,7.0
2020-07-31 17:26:31.050,,,,7.0
2020-07-31 17:26:31.054,,,,7.0
2020-07-31 17:26:31.058,,,,7.0
2020-07-31 17:26:31.062,,,,7.0
2020-07-31 17:26:31.066,,,,7.0
2020-07-31 17:26:31.070,,,,7.0
2020-07-31 17:26:31.074,,,,7.0
2020-07-31 17:26:31.078,,,,7.0
2020-07-31 17:26:31.082,,,,7.0
2020-07-31 17:26:31.085,,,,7.0
2020-07-31 17:26:31.089,,,,7.0
2020-07-31 17:26:31.093,,,,7.0
2020-07-31 17:26:31.097,,,,7.0
2020-07-31 17:26:31.101,,,,7.0
2020-07-31 17:26:31.105,,,,7.0
2020-07-31 17:26:31.109,,,,7.0
2020-07-31 17:26:31.113,,,,7.0
2020-07-31 17:26:31.117,,,,7.0
2020-07-31 17:26:31.121,,,,7.0
2020-07-31 17:26:31.125,,,,7.0
2020-07-31 17:26:31.128,,,,7.0
2020-07-31 17:26:31.132,,,,7.0
2020-07-31 17:26:31.136,,,,7.0
2020-07-31 17:26:31.140,,,,7.0
2020-07-31 17:26:31.144,,,,7.0
2020-07-31 17:26:31.148,,,,7.0
2020-07-31 17:26:31.152,,,,7.0
2020-07-31 17:26:31.156,,,,7.0
2020-07-31 17:26:31.160,,,,7.0
2020-07-31 17:26:31.164,,,,7.0
2020-07-31 17:26:31.167,,,,7.0
2020-07-31 17:26:31.171,,,,7.0
2020-07-31 17:26:31.175,,,,7.0
2020-07-31 17:26:31.179,,,,7.0
2020-07-31 17:26:31.183,,,,7.0
2020-07-31 17:26:31.187,,,,7.0
2020-07-31 17:26:31.191,,,,7.0
2020-07-31 17:26:31.195,,,,7.0
2020-07-31 17:26:31.199,,,,7.0
2020-07-31 17:26:31.203,,,,7.0
2020-07-31 17:26:31.207,,,,7.0
2020-07-31 17:26:31.210,,,,7.0
2020-07-31 17:26:31.214,,,,7.0
2020-07-31 17:26:31.218,,,,7.0
2020-07-31 17:26:31.222,,,,7.0
2020-07-31 17:26:31.226,,,,7.0
2020-07-31 17:26:31.230,,,,7.0
2020-07-31 17:26:31.234,,,,7.0
2020-07-31 17:26:31.238,,,,7.0
2020-07-31 17:26:31.242,,,,7.0
2020-07-31 17:26:31.246,,,,7.0
2020-07-31 17:26:31.250,,,,7.0
2020-07-31 17:26:31.253,,,,7.0
2020-07-31 17:26:31.257,,,,7.0
2020-07-31 17:26:31.261,,,,7.0
2020-07-31 17:26:31.265,,,,7.0
2020-07-31 17:26:31.269,,,,7.0
2020-07-31 17:26:31.273,,,,7.0
2020-07-31 17:26:31.277,,,,7.0
2020-07-31 17:26:31.281,,,,7.0
2020-07-31 17:26:31.285,,,,7.0
2020-07-31 17:26:31.289,,,,7.0
2020-07-31 17:26:31.292,,,,7.0
2020-07-31 17:26:31.296,,,,7.0
2020-07-31 17:26:31.300,,,,7.0
2020-07-31 17:26:31.304,,,,7.0
2020-07-31 17:26:31.308,,,,7.0
2020-07-31 17:26:31.312,,,,7.0
2020-07-31 17:26:31.316,,,,7.0
2020-07-31 17:26:31.320,,,,7.0
2020-07-31 17:26:31.324,,,,7.0
2020-07-31 17:26:31.328,,,,7.0
2020-07-31 17:26:31.332,,,,7.0
2020-07-31 17:26:31.335,,,,7.0
2020-07-31 17:26:31.339,,,,7.0
2020-07-31 17:26:31.343,,,,7.0
2020-07-31 17:26:31.347,,,,7.0
2020-07-31 17:26:31.351,,,,7.0
2020-07-31 17:26:31.355,,,,7.0
2020-07-31 17:26:31.359,,,,7.0
2020-07-31 17:26:31.363,,,,7.0
2020-07-31 17:26:31.367,,,,7.0
2020-07-31 17:26:31.371,,,,7.0
2020-07-31 17:26:31.375,,,,7.0
2020-07-31 17:26:31.378,,,,7.0
2020-07-31 17:26:31.382,,,,7.0
2020-07-31 17:26:31.386,,,,7.0
2020-07-31 17:26:31.390,,,,7.0
2020-07-31 17:26:31.394,,,,7.0
2020-07-31 17:26:31.398,,,,7.0
2020-07-31 17:26:31.402,,,,7.0
2020-07-31 17:26:31.406,,,,7.0
2020-07-31 17:26:31.410,,,,7.0
2020-07-31 17:26:31.414,,,,7.0
2020-07-31 17:26:31.417,,,,7.0
2020-07-31 17:26:31.421,,,,7.0
2020-07-31 17:26:31.425,,,,7.0
2020-07-31 17:26:31.429,,,,7.0
2020-07-31 17:26:31.433,,,,7.0
2020-07-31 17:26:31.437,,,,7.0
2020-07-31 17:26:31.441,,,,7.0
2020-07-31 17:26:31.445,,,,7.0
2020-07-31 17:26:31.449,,,,7.0
2020-07-31 17:26:31.453,,,,7.0
2020-07-31 17:26:31.457,,,,7.0
2020-07-31 17:26:31.460,,,,7.0
2020-07-31 17:26:31.464,,,,7.0
2020-07-31 17:26:31.468,,,,7.0
2020-07-31 17:26:31.472,,,,7.0
2020-07-31 17:26:31.476,,,,7.0
2020-07-31 17:26:31.480,,,,7.0
2020-07-31 17:26:31.484,,,,7.0
2020-07-31 17:26:31.488,,,,7.0
2020-07-31 17:26:31.492,,,,7.0
2020-07-31 17:26:31.496,,,,7.0
2020-07-31 17:26:31.500,,,,7.0
2020-07-31 17:26:31.503,,,,7.0
2020-07-31 17:26:31.507,,,,7.0
2020-07-31 17:26:31.511,,,,7.0
2020-07-31 17:26:31.515,,,,7.0
2020-07-31 17:26:31.519,,,,7.0
2020-07-31 17:26:31.523,,,,7.0
2020-07-31 17:26:31.527,,,,7.0
2020-07-31 17:26:31.531,,,,7.0
2020-07-31 17:26:31.535,,,,7.0
2020-07-31 17:26:31.539,,,,7.0
2020-07-31 17:26:31.542,,,,7.0
2020-07-31 17:26:31.546,,,,7.0
2020-07-31 17:26:31.550,,,,7.0
2020-07-31 17:26:31.554,,,,7.0
2020-07-31 17:26:31.558,,,,7.0
2020-07-31 17:26:31.562,,,,7.0
2020-07-31 17:26:31.566,,,,7.0
2020-07-31 17:26:31.570,,,,7.0
2020-07-31 17:26:31.574,,,,7.0
2020-07-31 17:26:31.578,,,,7.0
2020-07-31 17:26:31.582,,,,7.0
2020-07-31 17:26:31.585,,,,7.0
2020-07-31 17:26:31.589,,,,7.0
2020-07-31 17:26:31.593,,,,7.0
2020-07-31 17:26:31.597,,,,7.0
2020-07-31 17:26:31.601,,,,7.0
2020-07-31 17:26:31.605,,,,7.0
2020-07-31 17:26:31.609,,,,7.0
2020-07-31 17:26:31.613,,,,7.0
2020-07-31 17:26:31.617,,,,7.0
2020-07-31 17:26:31.621,,,,7.0
2020-07-31 17:26:31.625,,,,7.0
2020-07-31 17:26:31.628,,,,7.0
2020-07-31 17:26:31.632,,,,7.0
2020-07-31 17:26:31.636,,,,7.0
2020-07-31 17:26:31.640,,,,7.0
2020-07-31 17:26:31.644,,,,7.0
2020-07-31 17:26:31.648,,,,7.0
2020-07-31 17:26:31.652,,,,7.0
2020-07-31 17:26:31.656,,,,7.0
2020-07-31 17:26:31.660,,,,7.0
2020-07-31 17:26:31.664,,,,7.0
2020-07-31 17:26:31.667,,,,7.0
2020-07-31 17:26:31.671,,,,7.0
2020-07-31 17:26:31.675,,,,7.0
2020-07-31 17:26:31.679,,,,7.0
2020-07-31 17:26:31.683,,,,7.0
2020-07-31 17:26:31.687,,,,7.0
2020-07-31 17:26:31.691,,,,7.0
2020-07-31 17:26:31.695,,,,7.0
2020-07-31 17:26:31.699,,,,7.0
2020-07-31 17:26:31.703,,,,7.0
2020-07-31 17:26:31.707,,,,7.0
2020-07-31 17:26:31.710,,,,7.0
2020-07-31 17:26:31.714,,,,7.0
2020-07-31 17:26:31.718,,,,7.0
2020-07-31 17:26:31.722,,,,7.0
2020-07-31 17:26:31.726,,,,7.0
2020-07-31 17:26:31.730,,,,7.0
2020-07-31 17:26:31.734,,,,7.0
2020-07-31 17:26:31.738,,,,7.0
2020-07-31 17:26:31.742,,,,7.0
2020-07-31 17:26:31.746,,,,7.0
2020-07-31 17:26:31.750,,,,7.0
2020-07-31 17:26:31.753,,,,7.0
2020-07-31 17:26:31.757,,,,7.0
2020-07-31 17:26:31.761,,,,7.0
2020-07-31 17:26:31.765,,,,7.0
2020-07-31 17:26:31.769,,,,7.0
2020-07-31 17:26:31.773,,,,7.0
2020-07-31 17:26:31.777,,,,7.0
2020-07-31 17:26:31.781,,,,7.0
2020-07-31 17:26:31.785,,,,7.0
2020-07-31 17:26:31.789,,,,7.0
2020-07-31 17:26:31.792,,,,7.0
2020-07-31 17:26:31.796,,,,7.0
2020-07-31 17:26:31.800,,,,7.0
2020-07-31 17:26:31.804,,,,7.0
2020-07-31 17:26:31.808,,,,7.0
2020-07-31 17:26:31.812,,,,7.0
2020-07-31 17:26:31.816,,,,7.0
2020-07-31 17:26:31.820,,,,7.0
2020-07-31 17:26:31.824,,,,7.0
2020-07-31 17:26:31.828,,,,7.0
2020-07-31 17:26:31.832,,,,7.0
2020-07-31 17:26:31.835,,,,7.0
2020-07-31 17:26:31.839,,,,7.0
2020-07-31 17:26:31.843,,,,7.0
2020-07-31 17:26:31.847,,,,7.0
2020-07-31 17:26:31.851,,,,7.0
2020-07-31 17:26:31.855,,,,7.0
2020-07-31 17:26:31.859,,,,7.0
2020-07-31 17:26:31.863,,,,7.0
2020-07-31 17:26:31.867,,,,7.0
2020-07-31 17:26:31.871,,,,7.0
2020-07-31 17:26:31.875,,,,7.0
2020-07-31 17:26:31.878,,,,7.0
2020-07-31 17:26:31.882,,,,7.0
2020-07-31 17:26:31.886,,,,7.0
2020-07-31 17:26:31.890,,,,7.0
2020-07-31 17:26:31.894,,,,7.0
2020-07-31 17:26:31.898,,,,7.0
2020-07-31 17:26:31.902,,,,7.0
2020-07-31 17:26:31.906,,,,7.0
2020-07-31 17:26:31.910,,,,7.0
2020-07-31 17:26:31.914,,,,7.0
2020-07-31 17:26:31.917,,,,7.0
2020-07-31 17:26:31.921,,,,7.0
2020-07-31 17:26:31.925,,,,7.0
2020-07-31 17:26:31.929,,,,7.0
2020-07-31 17:26:31.933,,,,7.0
2020-07-31 17:26:31.937,,,,7.0
2020-07-31 17:26:31.941,,,,7.0
2020-07-31 17:26:31.945,,,,7.0
2020-07-31 17:26:31.949,,,,7.0
2020-07-31 17:26:31.953,,,,7.0
2020-07-31 17:26:31.957,,,,7.0
2020-07-31 17:26:31.960,,,,7.0
2020-07-31 17:26:31.964,,,,7.0
2020-07-31 17:26:31.968,,,,7.0
2020-07-31 17:26:31.972,,,,7.0
2020-07-31 17:26:31.976,,,,7.0
2020-07-31 17:26:31.980,,,,7.0
2020-07-31 17:26:31.984,,,,7.0
2020-07-31 17:26:31.988,,,,7.0
2020-07-31 17:26:31.992,,,,7.0
2020-07-31 17:26:31.996,,,,7.0
2020-07-31 17:26:32.000,,,,7.0
2020-07-31 17:26:32.003,,,,7.0
2020-07-31 17:26:32.007,,,,7.0
2020-07-31 17:26:32.011,,,,7.0
2020-07-31 17:26:32.015,,,,7.0
2020-07-31 17:26:32.019,,,,7.0
2020-07-31 17:26:32.023,,,,7.0
2020-07-31 17:26:32.027,,,,7.0
2020-07-31 17:26:32.031,,,,7.0
2020-07-31 17:26:32.035,,,,7.0
2020-07-31 17:26:32.039,,,,7.0
2020-07-31 17:26:32.042,,,,7.0
2020-07-31 17:26:32.046,,,,7.0
2020-07-31 17:26:32.050,,,,7.0
2020-07-31 17:26:32.054,,,,7.0
2020-07-31 17:26:32.058,,,,7.0
2020-07-31 17:26:32.062,,,,7.0
2020-07-31 17:26:32.066,,,,7.0
2020-07-31 17:26:32.070,,,,7.0
2020-07-31 17:26:32.074,,,,7.0
2020-07-31 17:26:32.078,,,,7.0
2020-07-31 17:26:32.082,,,,7.0
2020-07-31 17:26:32.085,,,,7.0
2020-07-31 17:26:32.089,,,,7.0
2020-07-31 17:26:32.093,,,,7.0
2020-07-31 17:26:32.097,,,,7.0
2020-07-31 17:26:32.101,,,,7.0
2020-07-31 17:26:32.105,,,,7.0
2020-07-31 17:26:32.109,,,,7.0
2020-07-31 17:26:32.113,,,,7.0
2020-07-31 17:26:32.117,,,,7.0
2020-07-31 17:26:32.121,,,,7.0
2020-07-31 17:26:32.125,,,,7.0
2020-07-31 17:26:32.128,,,,7.0
2020-07-31 17:26:32.132,,,,7.0
2020-07-31 17:26:32.136,,,,7.0
2020-07-31 17:26:32.140,,,,7.0
2020-07-31 17:26:32.144,,,,7.0
2020-07-31 17:26:32.148,,,,7.0
2020-07-31 17:26:32.152,,,,7.0
2020-07-31 17:26:32.156,,,,7.0
2020-07-31 17:26:32.160,,,,7.0
2020-07-31 17:26:32.164,,,,7.0
2020-07-31 17:26:32.167,,,,7.0
2020-07-31 17:26:32.171,,,,7.0
2020-07-31 17:26:32.175,,,,7.0
2020-07-31 17:26:32.179,,,,7.0
2020-07-31 17:26:32.183,,,,7.0
2020-07-31 17:26:32.187,,,,7.0
2020-07-31 17:26:32.191,,,,7.0
2020-07-31 17:26:32.195,,,,7.0
2020-07-31 17:26:32.199,,,,7.0
2020-07-31 17:26:32.203,,,,7.0
2020-07-31 17:26:32.207,,,,7.0
2020-07-31 17:26:32.210,,,,7.0
2020-07-31 17:26:32.214,,,,7.0
2020-07-31 17:26:32.218,,,,7.0
2020-07-31 17:26:32.222,,,,7.0
2020-07-31 17:26:32.226,,,,7.0
2020-07-31 17:26:32.230,,,,7.0
2020-07-31 17:26:32.234,,,,7.0
2020-07-31 17:26:32.238,,,,7.0
2020-07-31 17:26:32.242,,,,7.0
2020-07-31 17:26:32.246,,,,7.0
2020-07-31 17:26:32.250,,,,7.0
2020-07-31 17:26:32.253,,,,7.0
2020-07-31 17:26:32.257,,,,7.0
2020-07-31 17:26:32.261,,,,7.0
2020-07-31 17:26:32.265,,,,7.0
2020-07-31 17:26:32.269,,,,7.0
2020-07-31 17:26:32.273,,,,7.0
2020-07-31 17:26:32.277,,,,7.0
2020-07-31 17:26:32.281,,,,7.0
2020-07-31 17:26:32.285,,,,7.0
2020-07-31 17:26:32.289,,,,7.0
2020-07-31 17:26:32.292,,,,7.0
2020-07-31 17:26:32.296,,,,7.0
2020-07-31 17:26:32.300,,,,7.0
2020-07-31 17:26:32.304,,,,7.0
2020-07-31 17:26:32.308,,,,7.0
2020-07-31 17:26:32.312,,,,7.0
2020-07-31 17:26:32.316,,,,7.0
2020-07-31 17:26:32.320,,,,7.0
2020-07-31 17:26:32.324,,,,7.0
2020-07-31 17:26:32.328,,,,7.0
2020-07-31 17:26:32.332,,,,7.0
2020-07-31 17:26:32.335,,,,7.0
2020-07-31 17:26:32.339,,,,7.0
2020-07-31 17:26:32.343,,,,7.0
2020-07-31 17:26:32.347,,,,7.0
2020-07-31 17:26:32.351,,,,7.0
2020-07-31 17:26:32.355,,,,7.0
2020-07-31 17:26:32.359,,,,7.0
2020-07-31 17:26:32.363,,,,7.0
2020-07-31 17:26:32.367,,,,7.0
2020-07-31 17:26:32.371,,,,7.0
2020-07-31 17:26:32.375,,,,7.0
2020-07-31 17:26:32.378,,,,7.0
2020-07-31 17:26:32.382,,,,7.0
2020-07-31 17:26:32.386,,,,7.0
2020-07-31 17:26:32.390,,,,7.0
2020-07-31 17:26:32.394,,,,7.0
2020-07-31 17:26:32.398,,,,7.0
2020-07-31 17:26:32.402,,,,7.0
2020-07-31 17:26:32.406,,,,7.0
2020-07-31 17:26:32.410,,,,7.0
2020-07-31 17:26:32.414,,,,7.0
2020-07-31 17:26:32.417,,,,7.0
2020-07-31 17:26:32.421,,,,7.0
2020-07-31 17:26:32.425,,,,7.0
2020-07-31 17:26:32.429,,,,7.0
2020-07-31 17:26:32.433,,,,7.0
2020-07-31 17:26:32.437,,,,7.0
2020-07-31 17:26:32.441,,,,7.0
2020-07-31 17:26:32.445,,,,7.0
2020-07-31 17:26:32.449,,,,7.0
2020-07-31 17:26:32.453,,,,7.0
2020-07-31 17:26:32.457,,,,7.0
2020-07-31 17:26:32.460,,,,7.0
2020-07-31 17:26:32.464,,,,7.0
2020-07-31 17:26:32.468,,,,7.0
